season,week,team,is_bye,opponent,home_away,outcome,games_played,wins,losses,ties,record,win_pct,point_diff,final_wins,final_losses,final_ties,made_playoffs,sb_champion
2020,13,ARI,FALSE,LA,home,L,12,6,6,0,6-6,0.5,36,8,8,0,FALSE,FALSE
2020,14,ARI,FALSE,NYG,away,W,13,7,6,0,7-6,0.5384615384615384,55,8,8,0,FALSE,FALSE
2020,15,ARI,FALSE,PHI,home,W,14,8,6,0,8-6,0.5714285714285714,62,8,8,0,FALSE,FALSE
2020,16,ARI,FALSE,SF,home,L,15,8,7,0,8-7,0.5333333333333333,54,8,8,0,FALSE,FALSE
2020,17,ARI,FALSE,LA,away,L,16,8,8,0,8-8,0.5,43,8,8,0,FALSE,FALSE
2020,1,ATL,FALSE,SEA,home,L,1,0,1,0,0-1,0,-13,4,12,0,FALSE,FALSE
2020,2,ATL,FALSE,DAL,away,L,2,0,2,0,0-2,0,-14,4,12,0,FALSE,FALSE
2020,3,ATL,FALSE,CHI,home,L,3,0,3,0,0-3,0,-18,4,12,0,FALSE,FALSE
2020,4,ATL,FALSE,GB,away,L,4,0,4,0,0-4,0,-32,4,12,0,FALSE,FALSE
2020,5,ATL,FALSE,CAR,home,L,5,0,5,0,0-5,0,-39,4,12,0,FALSE,FALSE
2020,6,ATL,FALSE,MIN,away,W,6,1,5,0,1-5,0.16666666666666666,-22,4,12,0,FALSE,FALSE
2020,7,ATL,FALSE,DET,home,L,7,1,6,0,1-6,0.14285714285714285,-23,4,12,0,FALSE,FALSE
2020,8,ATL,FALSE,CAR,away,W,8,2,6,0,2-6,0.25,-15,4,12,0,FALSE,FALSE
2020,9,ATL,FALSE,DEN,home,W,9,3,6,0,3-6,0.3333333333333333,-8,4,12,0,FALSE,FALSE
2020,10,ATL,TRUE,NA,NA,NA,9,3,6,0,3-6,0.3333333333333333,-8,4,12,0,FALSE,FALSE
2020,11,ATL,FALSE,NO,away,L,10,3,7,0,3-7,0.3,-23,4,12,0,FALSE,FALSE
2020,12,ATL,FALSE,LV,home,W,11,4,7,0,4-7,0.36363636363636365,14,4,12,0,FALSE,FALSE
2020,13,ATL,FALSE,NO,home,L,12,4,8,0,4-8,0.3333333333333333,9,4,12,0,FALSE,FALSE
2020,14,ATL,FALSE,LAC,away,L,13,4,9,0,4-9,0.3076923076923077,6,4,12,0,FALSE,FALSE
2020,15,ATL,FALSE,TB,home,L,14,4,10,0,4-10,0.2857142857142857,2,4,12,0,FALSE,FALSE
2020,16,ATL,FALSE,KC,away,L,15,4,11,0,4-11,0.26666666666666666,-1,4,12,0,FALSE,FALSE
2020,17,ATL,FALSE,TB,away,L,16,4,12,0,4-12,0.25,-18,4,12,0,FALSE,FALSE
2020,1,BAL,FALSE,CLE,home,W,1,1,0,0,1-0,1,32,11,5,0,TRUE,FALSE
2020,2,BAL,FALSE,HOU,away,W,2,2,0,0,2-0,1,49,11,5,0,TRUE,FALSE
2020,3,BAL,FALSE,KC,home,L,3,2,1,0,2-1,0.6666666666666666,35,11,5,0,TRUE,FALSE
2020,4,BAL,FALSE,WAS,away,W,4,3,1,0,3-1,0.75,49,11,5,0,TRUE,FALSE
2020,5,BAL,FALSE,CIN,home,W,5,4,1,0,4-1,0.8,73,11,5,0,TRUE,FALSE
2020,6,BAL,FALSE,PHI,away,W,6,5,1,0,5-1,0.8333333333333334,75,11,5,0,TRUE,FALSE
2020,7,BAL,TRUE,NA,NA,NA,6,5,1,0,5-1,0.8333333333333334,75,11,5,0,TRUE,FALSE
2020,8,BAL,FALSE,PIT,home,L,7,5,2,0,5-2,0.7142857142857143,71,11,5,0,TRUE,FALSE
2020,9,BAL,FALSE,IND,away,W,8,6,2,0,6-2,0.75,85,11,5,0,TRUE,FALSE
2020,10,BAL,FALSE,NE,away,L,9,6,3,0,6-3,0.6666666666666666,79,11,5,0,TRUE,FALSE
2020,11,BAL,FALSE,TEN,home,L,10,6,4,0,6-4,0.6,73,11,5,0,TRUE,FALSE
2020,12,BAL,FALSE,PIT,away,L,11,6,5,0,6-5,0.5454545454545454,68,11,5,0,TRUE,FALSE
2020,13,BAL,FALSE,DAL,home,W,12,7,5,0,7-5,0.5833333333333334,85,11,5,0,TRUE,FALSE
2020,14,BAL,FALSE,CLE,away,W,13,8,5,0,8-5,0.6153846153846154,90,11,5,0,TRUE,FALSE
2020,15,BAL,FALSE,JAX,home,W,14,9,5,0,9-5,0.6428571428571429,116,11,5,0,TRUE,FALSE
2020,16,BAL,FALSE,NYG,home,W,15,10,5,0,10-5,0.6666666666666666,130,11,5,0,TRUE,FALSE
2020,17,BAL,FALSE,CIN,away,W,16,11,5,0,11-5,0.6875,165,11,5,0,TRUE,FALSE
2020,1,BUF,FALSE,NYJ,home,W,1,1,0,0,1-0,1,10,13,3,0,TRUE,FALSE
2020,2,BUF,FALSE,MIA,away,W,2,2,0,0,2-0,1,13,13,3,0,TRUE,FALSE
2020,3,BUF,FALSE,LA,home,W,3,3,0,0,3-0,1,16,13,3,0,TRUE,FALSE
2020,4,BUF,FALSE,LV,away,W,4,4,0,0,4-0,1,23,13,3,0,TRUE,FALSE
2020,5,BUF,FALSE,TEN,away,L,5,4,1,0,4-1,0.8,-3,13,3,0,TRUE,FALSE
2020,6,BUF,FALSE,KC,home,L,6,4,2,0,4-2,0.6666666666666666,-12,13,3,0,TRUE,FALSE
2020,7,BUF,FALSE,NYJ,away,W,7,5,2,0,5-2,0.7142857142857143,-4,13,3,0,TRUE,FALSE
2020,8,BUF,FALSE,NE,home,W,8,6,2,0,6-2,0.75,-1,13,3,0,TRUE,FALSE
2020,9,BUF,FALSE,SEA,home,W,9,7,2,0,7-2,0.7777777777777778,9,13,3,0,TRUE,FALSE
2020,10,BUF,FALSE,ARI,away,L,10,7,3,0,7-3,0.7,7,13,3,0,TRUE,FALSE
2020,11,BUF,TRUE,NA,NA,NA,10,7,3,0,7-3,0.7,7,13,3,0,TRUE,FALSE
2020,12,BUF,FALSE,LAC,home,W,11,8,3,0,8-3,0.7272727272727273,17,13,3,0,TRUE,FALSE
2020,13,BUF,FALSE,SF,away,W,12,9,3,0,9-3,0.75,27,13,3,0,TRUE,FALSE
2020,14,BUF,FALSE,PIT,home,W,13,10,3,0,10-3,0.7692307692307693,38,13,3,0,TRUE,FALSE
2020,15,BUF,FALSE,DEN,away,W,14,11,3,0,11-3,0.7857142857142857,67,13,3,0,TRUE,FALSE
2020,16,BUF,FALSE,NE,away,W,15,12,3,0,12-3,0.8,96,13,3,0,TRUE,FALSE
2020,17,BUF,FALSE,MIA,home,W,16,13,3,0,13-3,0.8125,126,13,3,0,TRUE,FALSE
2020,1,CAR,FALSE,LV,home,L,1,0,1,0,0-1,0,-4,5,11,0,FALSE,FALSE
2020,2,CAR,FALSE,TB,away,L,2,0,2,0,0-2,0,-18,5,11,0,FALSE,FALSE
2020,3,CAR,FALSE,LAC,away,W,3,1,2,0,1-2,0.3333333333333333,-13,5,11,0,FALSE,FALSE
2020,4,CAR,FALSE,ARI,home,W,4,2,2,0,2-2,0.5,-3,5,11,0,FALSE,FALSE
2020,5,CAR,FALSE,ATL,away,W,5,3,2,0,3-2,0.6,4,5,11,0,FALSE,FALSE
2020,6,CAR,FALSE,CHI,home,L,6,3,3,0,3-3,0.5,-3,5,11,0,FALSE,FALSE
2020,7,CAR,FALSE,NO,away,L,7,3,4,0,3-4,0.42857142857142855,-6,5,11,0,FALSE,FALSE
2020,8,CAR,FALSE,ATL,home,L,8,3,5,0,3-5,0.375,-14,5,11,0,FALSE,FALSE
2020,9,CAR,FALSE,KC,away,L,9,3,6,0,3-6,0.3333333333333333,-16,5,11,0,FALSE,FALSE
2020,10,CAR,FALSE,TB,home,L,10,3,7,0,3-7,0.3,-39,5,11,0,FALSE,FALSE
2020,11,CAR,FALSE,DET,home,W,11,4,7,0,4-7,0.36363636363636365,-19,5,11,0,FALSE,FALSE
2020,12,CAR,FALSE,MIN,away,L,12,4,8,0,4-8,0.3333333333333333,-20,5,11,0,FALSE,FALSE
2020,13,CAR,TRUE,NA,NA,NA,12,4,8,0,4-8,0.3333333333333333,-20,5,11,0,FALSE,FALSE
2020,14,CAR,FALSE,DEN,home,L,13,4,9,0,4-9,0.3076923076923077,-25,5,11,0,FALSE,FALSE
2020,15,CAR,FALSE,GB,away,L,14,4,10,0,4-10,0.2857142857142857,-33,5,11,0,FALSE,FALSE
2020,16,CAR,FALSE,WAS,away,W,15,5,10,0,5-10,0.3333333333333333,-26,5,11,0,FALSE,FALSE
2020,17,CAR,FALSE,NO,home,L,16,5,11,0,5-11,0.3125,-52,5,11,0,FALSE,FALSE
2020,1,CHI,FALSE,DET,away,W,1,1,0,0,1-0,1,4,8,8,0,TRUE,FALSE
2020,2,CHI,FALSE,NYG,home,W,2,2,0,0,2-0,1,8,8,8,0,TRUE,FALSE
2020,3,CHI,FALSE,ATL,away,W,3,3,0,0,3-0,1,12,8,8,0,TRUE,FALSE
2020,4,CHI,FALSE,IND,home,L,4,3,1,0,3-1,0.75,4,8,8,0,TRUE,FALSE
2020,5,CHI,FALSE,TB,home,W,5,4,1,0,4-1,0.8,5,8,8,0,TRUE,FALSE
2020,6,CHI,FALSE,CAR,away,W,6,5,1,0,5-1,0.8333333333333334,12,8,8,0,TRUE,FALSE
2020,7,CHI,FALSE,LA,away,L,7,5,2,0,5-2,0.7142857142857143,-2,8,8,0,TRUE,FALSE
2020,8,CHI,FALSE,NO,home,L,8,5,3,0,5-3,0.625,-5,8,8,0,TRUE,FALSE
2020,9,CHI,FALSE,TEN,away,L,9,5,4,0,5-4,0.5555555555555556,-12,8,8,0,TRUE,FALSE
2020,10,CHI,FALSE,MIN,home,L,10,5,5,0,5-5,0.5,-18,8,8,0,TRUE,FALSE
2020,11,CHI,TRUE,NA,NA,NA,10,5,5,0,5-5,0.5,-18,8,8,0,TRUE,FALSE
2020,12,CHI,FALSE,GB,away,L,11,5,6,0,5-6,0.45454545454545453,-34,8,8,0,TRUE,FALSE
2020,13,CHI,FALSE,DET,home,L,12,5,7,0,5-7,0.4166666666666667,-38,8,8,0,TRUE,FALSE
2020,14,CHI,FALSE,HOU,home,W,13,6,7,0,6-7,0.46153846153846156,-9,8,8,0,TRUE,FALSE
2020,15,CHI,FALSE,MIN,away,W,14,7,7,0,7-7,0.5,-3,8,8,0,TRUE,FALSE
2020,16,CHI,FALSE,JAX,away,W,15,8,7,0,8-7,0.5333333333333333,21,8,8,0,TRUE,FALSE
2020,17,CHI,FALSE,GB,home,L,16,8,8,0,8-8,0.5,2,8,8,0,TRUE,FALSE
2020,1,CIN,FALSE,LAC,home,L,1,0,1,0,0-1,0,-3,4,11,1,FALSE,FALSE
2020,2,CIN,FALSE,CLE,away,L,2,0,2,0,0-2,0,-8,4,11,1,FALSE,FALSE
2020,3,CIN,FALSE,PHI,away,T,3,0,2,1,0-2-1,0.16666666666666666,-8,4,11,1,FALSE,FALSE
2020,4,CIN,FALSE,JAX,home,W,4,1,2,1,1-2-1,0.375,0,4,11,1,FALSE,FALSE
2020,5,CIN,FALSE,BAL,away,L,5,1,3,1,1-3-1,0.3,-24,4,11,1,FALSE,FALSE
2020,6,CIN,FALSE,IND,away,L,6,1,4,1,1-4-1,0.25,-28,4,11,1,FALSE,FALSE
2020,7,CIN,FALSE,CLE,home,L,7,1,5,1,1-5-1,0.21428571428571427,-31,4,11,1,FALSE,FALSE
2020,8,CIN,FALSE,TEN,home,W,8,2,5,1,2-5-1,0.3125,-20,4,11,1,FALSE,FALSE
2020,9,CIN,TRUE,NA,NA,NA,8,2,5,1,2-5-1,0.3125,-20,4,11,1,FALSE,FALSE
2020,10,CIN,FALSE,PIT,away,L,9,2,6,1,2-6-1,0.2777777777777778,-46,4,11,1,FALSE,FALSE
2020,11,CIN,FALSE,WAS,away,L,10,2,7,1,2-7-1,0.25,-57,4,11,1,FALSE,FALSE
2020,12,CIN,FALSE,NYG,home,L,11,2,8,1,2-8-1,0.22727272727272727,-59,4,11,1,FALSE,FALSE
2020,13,CIN,FALSE,MIA,away,L,12,2,9,1,2-9-1,0.20833333333333334,-71,4,11,1,FALSE,FALSE
2020,14,CIN,FALSE,DAL,home,L,13,2,10,1,2-10-1,0.19230769230769232,-94,4,11,1,FALSE,FALSE
2020,15,CIN,FALSE,PIT,home,W,14,3,10,1,3-10-1,0.25,-84,4,11,1,FALSE,FALSE
2020,16,CIN,FALSE,HOU,away,W,15,4,10,1,4-10-1,0.3,-78,4,11,1,FALSE,FALSE
2020,17,CIN,FALSE,BAL,home,L,16,4,11,1,4-11-1,0.28125,-113,4,11,1,FALSE,FALSE
2020,1,CLE,FALSE,BAL,away,L,1,0,1,0,0-1,0,-32,11,5,0,TRUE,FALSE
2020,2,CLE,FALSE,CIN,home,W,2,1,1,0,1-1,0.5,-27,11,5,0,TRUE,FALSE
2020,3,CLE,FALSE,WAS,home,W,3,2,1,0,2-1,0.6666666666666666,-13,11,5,0,TRUE,FALSE
2020,4,CLE,FALSE,DAL,away,W,4,3,1,0,3-1,0.75,-2,11,5,0,TRUE,FALSE
2020,5,CLE,FALSE,IND,home,W,5,4,1,0,4-1,0.8,7,11,5,0,TRUE,FALSE
2020,6,CLE,FALSE,PIT,away,L,6,4,2,0,4-2,0.6666666666666666,-24,11,5,0,TRUE,FALSE
2020,7,CLE,FALSE,CIN,away,W,7,5,2,0,5-2,0.7142857142857143,-21,11,5,0,TRUE,FALSE
2020,8,CLE,FALSE,LV,home,L,8,5,3,0,5-3,0.625,-31,11,5,0,TRUE,FALSE
2020,9,CLE,TRUE,NA,NA,NA,8,5,3,0,5-3,0.625,-31,11,5,0,TRUE,FALSE
2020,10,CLE,FALSE,HOU,home,W,9,6,3,0,6-3,0.6666666666666666,-28,11,5,0,TRUE,FALSE
2020,11,CLE,FALSE,PHI,home,W,10,7,3,0,7-3,0.7,-23,11,5,0,TRUE,FALSE
2020,12,CLE,FALSE,JAX,away,W,11,8,3,0,8-3,0.7272727272727273,-21,11,5,0,TRUE,FALSE
2020,13,CLE,FALSE,TEN,away,W,12,9,3,0,9-3,0.75,-15,11,5,0,TRUE,FALSE
2020,14,CLE,FALSE,BAL,home,L,13,9,4,0,9-4,0.6923076923076923,-20,11,5,0,TRUE,FALSE
2020,15,CLE,FALSE,NYG,away,W,14,10,4,0,10-4,0.7142857142857143,-6,11,5,0,TRUE,FALSE
2020,16,CLE,FALSE,NYJ,away,L,15,10,5,0,10-5,0.6666666666666666,-13,11,5,0,TRUE,FALSE
2020,17,CLE,FALSE,PIT,home,W,16,11,5,0,11-5,0.6875,-11,11,5,0,TRUE,FALSE
2020,1,DAL,FALSE,LA,away,L,1,0,1,0,0-1,0,-3,6,10,0,FALSE,FALSE
2020,2,DAL,FALSE,ATL,home,W,2,1,1,0,1-1,0.5,-2,6,10,0,FALSE,FALSE
2020,3,DAL,FALSE,SEA,away,L,3,1,2,0,1-2,0.3333333333333333,-9,6,10,0,FALSE,FALSE
2020,4,DAL,FALSE,CLE,home,L,4,1,3,0,1-3,0.25,-20,6,10,0,FALSE,FALSE
2020,5,DAL,FALSE,NYG,home,W,5,2,3,0,2-3,0.4,-17,6,10,0,FALSE,FALSE
2020,6,DAL,FALSE,ARI,home,L,6,2,4,0,2-4,0.3333333333333333,-45,6,10,0,FALSE,FALSE
2020,7,DAL,FALSE,WAS,away,L,7,2,5,0,2-5,0.2857142857142857,-67,6,10,0,FALSE,FALSE
2020,8,DAL,FALSE,PHI,away,L,8,2,6,0,2-6,0.25,-81,6,10,0,FALSE,FALSE
2020,9,DAL,FALSE,PIT,home,L,9,2,7,0,2-7,0.2222222222222222,-86,6,10,0,FALSE,FALSE
2020,10,DAL,TRUE,NA,NA,NA,9,2,7,0,2-7,0.2222222222222222,-86,6,10,0,FALSE,FALSE
2020,11,DAL,FALSE,MIN,away,W,10,3,7,0,3-7,0.3,-83,6,10,0,FALSE,FALSE
2020,12,DAL,FALSE,WAS,home,L,11,3,8,0,3-8,0.2727272727272727,-108,6,10,0,FALSE,FALSE
2020,13,DAL,FALSE,BAL,away,L,12,3,9,0,3-9,0.25,-125,6,10,0,FALSE,FALSE
2020,14,DAL,FALSE,CIN,away,W,13,4,9,0,4-9,0.3076923076923077,-102,6,10,0,FALSE,FALSE
2020,15,DAL,FALSE,SF,home,W,14,5,9,0,5-9,0.35714285714285715,-94,6,10,0,FALSE,FALSE
2020,16,DAL,FALSE,PHI,home,W,15,6,9,0,6-9,0.4,-74,6,10,0,FALSE,FALSE
2020,17,DAL,FALSE,NYG,away,L,16,6,10,0,6-10,0.375,-78,6,10,0,FALSE,FALSE
2020,1,DEN,FALSE,TEN,home,L,1,0,1,0,0-1,0,-2,5,11,0,FALSE,FALSE
2020,2,DEN,FALSE,PIT,away,L,2,0,2,0,0-2,0,-7,5,11,0,FALSE,FALSE
2020,3,DEN,FALSE,TB,home,L,3,0,3,0,0-3,0,-25,5,11,0,FALSE,FALSE
2020,4,DEN,FALSE,NYJ,away,W,4,1,3,0,1-3,0.25,-16,5,11,0,FALSE,FALSE
2020,5,DEN,TRUE,NA,NA,NA,4,1,3,0,1-3,0.25,-16,5,11,0,FALSE,FALSE
2020,6,DEN,FALSE,NE,away,W,5,2,3,0,2-3,0.4,-10,5,11,0,FALSE,FALSE
2020,7,DEN,FALSE,KC,home,L,6,2,4,0,2-4,0.3333333333333333,-37,5,11,0,FALSE,FALSE
2020,8,DEN,FALSE,LAC,home,W,7,3,4,0,3-4,0.42857142857142855,-36,5,11,0,FALSE,FALSE
2020,9,DEN,FALSE,ATL,away,L,8,3,5,0,3-5,0.375,-43,5,11,0,FALSE,FALSE
2020,10,DEN,FALSE,LV,away,L,9,3,6,0,3-6,0.3333333333333333,-68,5,11,0,FALSE,FALSE
2020,11,DEN,FALSE,MIA,home,W,10,4,6,0,4-6,0.4,-61,5,11,0,FALSE,FALSE
2020,12,DEN,FALSE,NO,home,L,11,4,7,0,4-7,0.36363636363636365,-89,5,11,0,FALSE,FALSE
2020,13,DEN,FALSE,KC,away,L,12,4,8,0,4-8,0.3333333333333333,-95,5,11,0,FALSE,FALSE
2020,14,DEN,FALSE,CAR,away,W,13,5,8,0,5-8,0.38461538461538464,-90,5,11,0,FALSE,FALSE
2020,15,DEN,FALSE,BUF,home,L,14,5,9,0,5-9,0.35714285714285715,-119,5,11,0,FALSE,FALSE
2020,16,DEN,FALSE,LAC,away,L,15,5,10,0,5-10,0.3333333333333333,-122,5,11,0,FALSE,FALSE
2020,17,DEN,FALSE,LV,home,L,16,5,11,0,5-11,0.3125,-123,5,11,0,FALSE,FALSE
2020,1,DET,FALSE,CHI,home,L,1,0,1,0,0-1,0,-4,5,11,0,FALSE,FALSE
2020,2,DET,FALSE,GB,away,L,2,0,2,0,0-2,0,-25,5,11,0,FALSE,FALSE
2020,3,DET,FALSE,ARI,away,W,3,1,2,0,1-2,0.3333333333333333,-22,5,11,0,FALSE,FALSE
2020,4,DET,FALSE,NO,home,L,4,1,3,0,1-3,0.25,-28,5,11,0,FALSE,FALSE
2020,5,DET,TRUE,NA,NA,NA,4,1,3,0,1-3,0.25,-28,5,11,0,FALSE,FALSE
2020,6,DET,FALSE,JAX,away,W,5,2,3,0,2-3,0.4,-10,5,11,0,FALSE,FALSE
2020,7,DET,FALSE,ATL,away,W,6,3,3,0,3-3,0.5,-9,5,11,0,FALSE,FALSE
2020,8,DET,FALSE,IND,home,L,7,3,4,0,3-4,0.42857142857142855,-29,5,11,0,FALSE,FALSE
2020,9,DET,FALSE,MIN,away,L,8,3,5,0,3-5,0.375,-43,5,11,0,FALSE,FALSE
2020,10,DET,FALSE,WAS,home,W,9,4,5,0,4-5,0.4444444444444444,-40,5,11,0,FALSE,FALSE
2020,11,DET,FALSE,CAR,away,L,10,4,6,0,4-6,0.4,-60,5,11,0,FALSE,FALSE
2020,12,DET,FALSE,HOU,home,L,11,4,7,0,4-7,0.36363636363636365,-76,5,11,0,FALSE,FALSE
2020,13,DET,FALSE,CHI,away,W,12,5,7,0,5-7,0.4166666666666667,-72,5,11,0,FALSE,FALSE
2020,14,DET,FALSE,GB,home,L,13,5,8,0,5-8,0.38461538461538464,-79,5,11,0,FALSE,FALSE
2020,15,DET,FALSE,TEN,away,L,14,5,9,0,5-9,0.35714285714285715,-100,5,11,0,FALSE,FALSE
2020,16,DET,FALSE,TB,home,L,15,5,10,0,5-10,0.3333333333333333,-140,5,11,0,FALSE,FALSE
2020,17,DET,FALSE,MIN,home,L,16,5,11,0,5-11,0.3125,-142,5,11,0,FALSE,FALSE
2020,1,GB,FALSE,MIN,away,W,1,1,0,0,1-0,1,9,13,3,0,TRUE,FALSE
2020,2,GB,FALSE,DET,home,W,2,2,0,0,2-0,1,30,13,3,0,TRUE,FALSE
2020,3,GB,FALSE,NO,away,W,3,3,0,0,3-0,1,37,13,3,0,TRUE,FALSE
2020,4,GB,FALSE,ATL,home,W,4,4,0,0,4-0,1,51,13,3,0,TRUE,FALSE
2020,5,GB,TRUE,NA,NA,NA,4,4,0,0,4-0,1,51,13,3,0,TRUE,FALSE
2020,6,GB,FALSE,TB,away,L,5,4,1,0,4-1,0.8,23,13,3,0,TRUE,FALSE
2020,7,GB,FALSE,HOU,away,W,6,5,1,0,5-1,0.8333333333333334,38,13,3,0,TRUE,FALSE
2020,8,GB,FALSE,MIN,home,L,7,5,2,0,5-2,0.7142857142857143,32,13,3,0,TRUE,FALSE
2020,9,GB,FALSE,SF,away,W,8,6,2,0,6-2,0.75,49,13,3,0,TRUE,FALSE
2020,10,GB,FALSE,JAX,home,W,9,7,2,0,7-2,0.7777777777777778,53,13,3,0,TRUE,FALSE
2020,11,GB,FALSE,IND,away,L,10,7,3,0,7-3,0.7,50,13,3,0,TRUE,FALSE
2020,12,GB,FALSE,CHI,home,W,11,8,3,0,8-3,0.7272727272727273,66,13,3,0,TRUE,FALSE
2020,13,GB,FALSE,PHI,home,W,12,9,3,0,9-3,0.75,80,13,3,0,TRUE,FALSE
2020,14,GB,FALSE,DET,away,W,13,10,3,0,10-3,0.7692307692307693,87,13,3,0,TRUE,FALSE
2020,15,GB,FALSE,CAR,home,W,14,11,3,0,11-3,0.7857142857142857,95,13,3,0,TRUE,FALSE
2020,16,GB,FALSE,TEN,home,W,15,12,3,0,12-3,0.8,121,13,3,0,TRUE,FALSE
2020,17,GB,FALSE,CHI,away,W,16,13,3,0,13-3,0.8125,140,13,3,0,TRUE,FALSE
2020,1,HOU,FALSE,KC,away,L,1,0,1,0,0-1,0,-14,4,12,0,FALSE,FALSE
2020,2,HOU,FALSE,BAL,home,L,2,0,2,0,0-2,0,-31,4,12,0,FALSE,FALSE
2020,3,HOU,FALSE,PIT,away,L,3,0,3,0,0-3,0,-38,4,12,0,FALSE,FALSE
2020,4,HOU,FALSE,MIN,home,L,4,0,4,0,0-4,0,-46,4,12,0,FALSE,FALSE
2020,5,HOU,FALSE,JAX,home,W,5,1,4,0,1-4,0.2,-30,4,12,0,FALSE,FALSE
2020,6,HOU,FALSE,TEN,away,L,6,1,5,0,1-5,0.16666666666666666,-36,4,12,0,FALSE,FALSE
2020,7,HOU,FALSE,GB,home,L,7,1,6,0,1-6,0.14285714285714285,-51,4,12,0,FALSE,FALSE
2020,8,HOU,TRUE,NA,NA,NA,7,1,6,0,1-6,0.14285714285714285,-51,4,12,0,FALSE,FALSE
2020,9,HOU,FALSE,JAX,away,W,8,2,6,0,2-6,0.25,-49,4,12,0,FALSE,FALSE
2020,10,HOU,FALSE,CLE,away,L,9,2,7,0,2-7,0.2222222222222222,-52,4,12,0,FALSE,FALSE
2020,11,HOU,FALSE,NE,home,W,10,3,7,0,3-7,0.3,-45,4,12,0,FALSE,FALSE
2020,12,HOU,FALSE,DET,away,W,11,4,7,0,4-7,0.36363636363636365,-29,4,12,0,FALSE,FALSE
2020,13,HOU,FALSE,IND,home,L,12,4,8,0,4-8,0.3333333333333333,-35,4,12,0,FALSE,FALSE
2020,14,HOU,FALSE,CHI,away,L,13,4,9,0,4-9,0.3076923076923077,-64,4,12,0,FALSE,FALSE
2020,15,HOU,FALSE,IND,away,L,14,4,10,0,4-10,0.2857142857142857,-71,4,12,0,FALSE,FALSE
2020,16,HOU,FALSE,CIN,home,L,15,4,11,0,4-11,0.26666666666666666,-77,4,12,0,FALSE,FALSE
2020,17,HOU,FALSE,TEN,home,L,16,4,12,0,4-12,0.25,-80,4,12,0,FALSE,FALSE
2020,1,IND,FALSE,JAX,away,L,1,0,1,0,0-1,0,-7,11,5,0,TRUE,FALSE
2020,2,IND,FALSE,MIN,home,W,2,1,1,0,1-1,0.5,10,11,5,0,TRUE,FALSE
2020,3,IND,FALSE,NYJ,home,W,3,2,1,0,2-1,0.6666666666666666,39,11,5,0,TRUE,FALSE
2020,4,IND,FALSE,CHI,away,W,4,3,1,0,3-1,0.75,47,11,5,0,TRUE,FALSE
2020,5,IND,FALSE,CLE,away,L,5,3,2,0,3-2,0.6,38,11,5,0,TRUE,FALSE
2020,6,IND,FALSE,CIN,home,W,6,4,2,0,4-2,0.6666666666666666,42,11,5,0,TRUE,FALSE
2020,7,IND,TRUE,NA,NA,NA,6,4,2,0,4-2,0.6666666666666666,42,11,5,0,TRUE,FALSE
2020,8,IND,FALSE,DET,away,W,7,5,2,0,5-2,0.7142857142857143,62,11,5,0,TRUE,FALSE
2020,9,IND,FALSE,BAL,home,L,8,5,3,0,5-3,0.625,48,11,5,0,TRUE,FALSE
2020,10,IND,FALSE,TEN,away,W,9,6,3,0,6-3,0.6666666666666666,65,11,5,0,TRUE,FALSE
2020,11,IND,FALSE,GB,home,W,10,7,3,0,7-3,0.7,68,11,5,0,TRUE,FALSE
2020,12,IND,FALSE,TEN,home,L,11,7,4,0,7-4,0.6363636363636364,49,11,5,0,TRUE,FALSE
2020,13,IND,FALSE,HOU,away,W,12,8,4,0,8-4,0.6666666666666666,55,11,5,0,TRUE,FALSE
2020,14,IND,FALSE,LV,away,W,13,9,4,0,9-4,0.6923076923076923,72,11,5,0,TRUE,FALSE
2020,15,IND,FALSE,HOU,home,W,14,10,4,0,10-4,0.7142857142857143,79,11,5,0,TRUE,FALSE
2020,16,IND,FALSE,PIT,away,L,15,10,5,0,10-5,0.6666666666666666,75,11,5,0,TRUE,FALSE
2020,17,IND,FALSE,JAX,home,W,16,11,5,0,11-5,0.6875,89,11,5,0,TRUE,FALSE
2020,1,JAX,FALSE,IND,home,W,1,1,0,0,1-0,1,7,1,15,0,FALSE,FALSE
2020,2,JAX,FALSE,TEN,away,L,2,1,1,0,1-1,0.5,4,1,15,0,FALSE,FALSE
2020,3,JAX,FALSE,MIA,home,L,3,1,2,0,1-2,0.3333333333333333,-14,1,15,0,FALSE,FALSE
2020,4,JAX,FALSE,CIN,away,L,4,1,3,0,1-3,0.25,-22,1,15,0,FALSE,FALSE
2020,5,JAX,FALSE,HOU,away,L,5,1,4,0,1-4,0.2,-38,1,15,0,FALSE,FALSE
2020,6,JAX,FALSE,DET,home,L,6,1,5,0,1-5,0.16666666666666666,-56,1,15,0,FALSE,FALSE
2020,7,JAX,FALSE,LAC,away,L,7,1,6,0,1-6,0.14285714285714285,-66,1,15,0,FALSE,FALSE
2020,8,JAX,TRUE,NA,NA,NA,7,1,6,0,1-6,0.14285714285714285,-66,1,15,0,FALSE,FALSE
2020,9,JAX,FALSE,HOU,home,L,8,1,7,0,1-7,0.125,-68,1,15,0,FALSE,FALSE
2020,10,JAX,FALSE,GB,away,L,9,1,8,0,1-8,0.1111111111111111,-72,1,15,0,FALSE,FALSE
2020,11,JAX,FALSE,PIT,home,L,10,1,9,0,1-9,0.1,-96,1,15,0,FALSE,FALSE
2020,12,JAX,FALSE,CLE,home,L,11,1,10,0,1-10,0.09090909090909091,-98,1,15,0,FALSE,FALSE
